,song_name,album_name,album_link,artist_name,popularity,release_date,song_link,duration_ms,explicit,query_genre
3008,Angel Pt. 2 - Sped Up,Angel Pt. 2 (Acoustic Version),https://open.spotify.com/album/1dsqoLcQu75e2FH01Nea1Z,Fast & Furious: The Fast Saga,54,2023-07-13,https://open.spotify.com/track/6aB2aRNg9gTj6XMQkW0yQk,147189,False,k-pop
3009,某某某某,拯救世界很累的,https://open.spotify.com/album/1dqbpKyqH74eN4Bo0NN2OQ,你的大表哥曲甲,54,2021-04-10,https://open.spotify.com/track/04i1sguXRSa5eEl1oKC2dP,137258,False,chinese
3010,敦化南路 (Revisit),大嘻哈時代2: BLOCK TO BLOCK 區域對決,https://open.spotify.com/album/6LFaMq5M9auGTQ2ynneItM,Various Artists,54,2023-02-26,https://open.spotify.com/track/1fN2vfoCaDR1CkGsTAn6aT,246700,False,chinese
3011,翠花,翠花,https://open.spotify.com/album/5etkbQjBp9iYFRuJbI3YQi,DP龍豬,54,2023-05-25,https://open.spotify.com/track/5V0YanhrqWZhu8Kntm3GFx,170666,False,chinese
3012,Rain Song (Feat. Colde),Rain Song,https://open.spotify.com/album/1DXAqvIPDtdyTmug9hCX8J,Epik High,54,2021-06-29,https://open.spotify.com/track/5IWlLl3xT95o8TSv3O8tRH,243785,False,korean
3013,『存在』,『存在』,https://open.spotify.com/album/36xJLQtEyEiPBeBCqufjqm,TENSONG,54,2020-12-31,https://open.spotify.com/track/2nzteZ9E7H8r31cS9lM5IS,243409,False,japanese
3014,元気を出して,REQUEST (30th Anniversary Edition),https://open.spotify.com/album/4IjRikscB01fLT0BtKT5g5,Mariya Takeuchi,54,1987-08-12,https://open.spotify.com/track/3igzzZE41AOz8aHFMGRsqi,287200,False,j-idol
3015,回春,回春,https://open.spotify.com/album/5Zr6Oy64wFgC0QbaGe2OPh,QUEEN BEE,54,2023-03-22,https://open.spotify.com/track/6iZygJfbfzt7eWeFtDUt3Z,300666,False,j-dance
3016,I knew,I knew,https://open.spotify.com/album/2h744OhmRWGvyBqhRxcKMa,LOZAREENA,54,2023-04-19,https://open.spotify.com/track/22fzmCpT5dx66zMfbrsOEL,289960,False,j-dance
3017,金剛力士像,RABBIT STAR ★,https://open.spotify.com/album/0eK9iO9xQ5lcTGcXAggJzT,WEDNESDAY CAMPANELLA,54,2023-04-26,https://open.spotify.com/track/3y9ImuUtxOU6ZlAkbB5SRc,208796,False,j-dance
3018,だいじょばない,LEVEL3,https://open.spotify.com/album/2DdXcewGp8Akqutak3yLDg,Perfume,54,2013-10-16,https://open.spotify.com/track/24UeVxRQCinBJtTwWT1158,184040,False,j-idol
3019,HARUKAZE,Queens are trumps -切り札はクイーン-,https://open.spotify.com/album/4biujDeF4tKF2rX6pG7oQs,SCANDAL,54,2012-09-26,https://open.spotify.com/track/1GSPV6AYG8NrtpgqhWx893,277280,False,j-idol
3020,Feel You,"Flower of Evil (Original Television Soundtrack), Pt. 3",https://open.spotify.com/album/0x77XAQ8xa92lHu3M5HOGt,Shin Yong Jae,54,2020-09-03,https://open.spotify.com/track/02jRV2tJmXu3zCnwTN4SPb,208372,False,korean
3021,Same,애타는 로맨스 Original Television Soundtrack,https://open.spotify.com/album/53vnqOdzPGOpxHhM9wjtTk,Sung Hoon,54,2017-07-13,https://open.spotify.com/track/4KNwndIAmqAYrYF2FzM4WW,257022,False,korean
3022,You're Cold,"It's Okay to Not Be Okay (Original Television Soundtrack), Pt.1",https://open.spotify.com/album/63qfWGAvtGwa2YF4yC98Ak,HEIZE,54,2020-06-21,https://open.spotify.com/track/5sVeJMHMfCWf2H6g66KQXz,234093,False,korean
3023,Hug Me,Lo9ve3r4s,https://open.spotify.com/album/3KNUfrK6zYLoZ0X4LUj3wy,JOONIL JUNG,54,2011-11-23,https://open.spotify.com/track/1dAN9YSEram61KezA9X8lx,274881,False,korean
3024,More & More,Still Blue,https://open.spotify.com/album/5NVdE7fnUNSfJ7Taka31IF,GEMINI,54,2022-12-13,https://open.spotify.com/track/6vW7SaELZwqDqOXc3b5RHR,122653,False,korean
3025,Aching,"Alchemy of Souls, Pt. 2 (Original Television Soundtrack)",https://open.spotify.com/album/2lQsPX6qa4zqpcPwVLRCsU,Kassy,54,2022-07-03,https://open.spotify.com/track/017eGASA1dbhQOb942TuQx,251000,False,korean
3026,Memory Of The Wind,Principle Of My Soul,https://open.spotify.com/album/2nrbL5Wk9xMl9Vuhwze6K4,Naul,54,2012-09-20,https://open.spotify.com/track/1uMLtqpe8beA6fPy3ApJcJ,308186,False,korean
3027,두 사람,4집 - 다시 꿈꾸고 싶다,https://open.spotify.com/album/1eXaht7XauVPJeXQZXekWR,Sung Si Kyung,54,2012-04-01,https://open.spotify.com/track/3tEPgUhheyOJQhnH2IwQna,256146,False,korean
3028,TOMBOY,23,https://open.spotify.com/album/2VDNZYzubQxFNOR3qD1K9B,HYUKOH,54,2017-04-24,https://open.spotify.com/track/6DA7kCWYMggJjqPM84V2Ng,241692,False,korean
3029,After A Long Time,Rooftop Prince OST Part.1 (feat. Ali),https://open.spotify.com/album/2PewG5WIhhSogTroK2tLDA,Baek Ji Young,54,2012-05-05,https://open.spotify.com/track/7MyPvDJptZzYkB0LKZnNzq,201091,False,korean
3030,Yellow Cab,Yellow Cab,https://open.spotify.com/album/4jcAeu2xYvb7TRXIQB387m,DPR LIVE,54,2021-07-02,https://open.spotify.com/track/6KZ5tQzMzradTe0pxsfObz,205600,False,korean
3031,Express Moon,GLASSY,https://open.spotify.com/album/2WCMmZ8vXBnkVp97PzLeoA,JO YURI,54,2021-10-07,https://open.spotify.com/track/3n2FfnO1tjMxyWHofqKX7S,185213,False,korean
3032,cocoa,cocoa,https://open.spotify.com/album/0j6gcWSUVtfcHvF4l56kLo,Sweet The Kid,54,2021-03-01,https://open.spotify.com/track/4oNc2Dhe42VE7d9QAZtxYF,187659,False,korean
3033,Walk In The Night (Feat. Zion.T),Walk In The Night (Feat. Zion.T),https://open.spotify.com/album/49B53FD6M1eVPEGcEnk95g,Moon Sujin,54,2020-10-21,https://open.spotify.com/track/1LEac3XXwvRlOWkKDZjLeK,185601,False,korean
3034,恋するフォーチュンクッキー,次の足跡 Type A <初回限定盤>,https://open.spotify.com/album/4Mz79lV4qxaywmthkarIf7,AKB48,54,2014-01-22,https://open.spotify.com/track/37yHxMij3cpN8SdO915LUI,285186,False,j-idol
3035,I see...,しあわせの保護色 (Special Edition),https://open.spotify.com/album/56JUEkWVuVtK9mElB2kiYs,Nogizaka46,54,2020-03-18,https://open.spotify.com/track/32OuoReGRWwfbecOPvrwiu,239013,False,j-idol
3036,おしゃかしゃま,アルトコロニーの定理,https://open.spotify.com/album/5L5EmTd2tdm70Yo0CYLIsg,RADWIMPS,54,2009-03-11,https://open.spotify.com/track/39oAp7sfaU9PDaraVLD31O,226613,False,japanese
3037,サヨナラの意味,サヨナラの意味 (Special Edition),https://open.spotify.com/album/6h44qcqKe5voOXmriZOGNZ,Nogizaka46,54,2016-11-02,https://open.spotify.com/track/0lU7b9JpuI9RMVqqcJc5kd,299040,False,j-idol
3038,ロマンスの約束,ロマンスの約束,https://open.spotify.com/album/5kbdEOR238BDJV5jpgR3NA,Lilas Ikuta,54,2021-08-14,https://open.spotify.com/track/4IRYZdr8MA1z2yq87NtYeP,223870,False,japanese
3039,見たこともない景色,PLAY(Special Edition),https://open.spotify.com/album/5JP5NDPvio5ZhkXXjcHVov,SUDA MASAKI,54,2018-03-21,https://open.spotify.com/track/7r2BkaNy5vNFgfU39W5AkZ,221693,False,japanese
3040,有心論,RADWIMPS 4 ~おかずのごはん~,https://open.spotify.com/album/27mMMU3UZQbsCcAURmGvPP,RADWIMPS,54,2006-12-06,https://open.spotify.com/track/7gFOVCXR5mrSkv1O3n7GXu,250840,False,japanese
3041,やんぐわーるど,LOVE: AMPLIFIED,https://open.spotify.com/album/45NbVBQW1OYgYXUC8K9Ejh,Tatsuya Kitani,54,2023-06-14,https://open.spotify.com/track/4R0l4GCbg0tTt4pMK9OyRC,252382,False,japanese
3042,ミュージック,sakanaction,https://open.spotify.com/album/6fCKQaXvHahkOfGO0BvGSr,sakanaction,54,2013-03-13,https://open.spotify.com/track/21kn2sWOZANPZHGOpW7pG9,322986,False,japanese
3043,蒲公英,Sketch,https://open.spotify.com/album/5aCgGOMefRFhsLgclMThoy,Lilas Ikuta,54,2023-03-08,https://open.spotify.com/track/7D4jDmHtDGiUSdf6BBb29C,191486,False,japanese
3044,きらきら,きらきら,https://open.spotify.com/album/7iovwLM9C1WD0gUrbdaBTU,もさを。,54,2020-09-07,https://open.spotify.com/track/5eXXJJuejAUkggSgIINU1V,180000,False,japanese
3045,青春病,青春病,https://open.spotify.com/album/4L6znWirdFX9BDIsaSi9Fb,Fujii Kaze,54,2020-10-30,https://open.spotify.com/track/4EwKtJQT2ZHKzECGH3EjLx,321112,False,japanese
3046,元気を出して,REQUEST (30th Anniversary Edition),https://open.spotify.com/album/4IjRikscB01fLT0BtKT5g5,Mariya Takeuchi,54,1987-08-12,https://open.spotify.com/track/3igzzZE41AOz8aHFMGRsqi,287200,False,japanese
3047,ソラニン,マジックディスク,https://open.spotify.com/album/1Pz6ADZaTvqTSUBC2ux7oI,ASIAN KUNG-FU GENERATION,54,2010-06-23,https://open.spotify.com/track/2H9YjQghPZ74vt0U4xHcKq,272760,False,japanese
3048,東京cruisin',東京cruisin',https://open.spotify.com/album/07uk8juzTAwRlLaqYMscne,tonun,54,2021-08-04,https://open.spotify.com/track/1LJEIE8IjHnQuV5mc0w399,188569,False,japanese
3049,ラブシック,Ghost Pop,https://open.spotify.com/album/6feQsJm7NRqr2ICMO4SDmB,須田景凪,54,2023-05-24,https://open.spotify.com/track/2WL59zsWjW7VhGS6WVakZr,192397,False,japanese
3050,ロングホープ・フィリア,LOVE,https://open.spotify.com/album/6P7vdw5AEZECkX8dwZAt6B,SUDA MASAKI,54,2019-07-10,https://open.spotify.com/track/2tPQxzloliTGZHSnuoblD8,295800,False,japanese
3051,Home,ANTITHESE,https://open.spotify.com/album/1brsSK66B0UZYqyLjvG9kK,MY FIRST STORY,54,2016-06-29,https://open.spotify.com/track/1YhaeT8EygMA6OaUVwrow4,241066,False,japanese
3052,#あくあ色ぱれっと,#あくあ色ぱれっと,https://open.spotify.com/album/0yBm2Tr36F20tCpUHDLhA7,湊あくあ,54,2020-08-29,https://open.spotify.com/track/1xFQ5lKWILBjqnyX4RgI8d,272307,False,japanese
3053,あなたに恋をしてみました,ハートクチュール,https://open.spotify.com/album/6bOlc9ScVEFLLsxVjm8J1I,chay,54,2015-04-15,https://open.spotify.com/track/4IqBRdBiSN251FuHM8k4Bp,268160,False,j-idol
3054,慟哭,Rise me,https://open.spotify.com/album/1kmk7OJhJszBcWXPLnUgNz,Shizuka Kudo,54,1993-04-01,https://open.spotify.com/track/1W0XDAaJDrCL50LOy7uL4E,285306,False,j-idol
3055,君に叱られた,君に叱られた (Special Edition),https://open.spotify.com/album/57wQb1Bqj67Mb3DqWsRfro,Nogizaka46,54,2021-09-15,https://open.spotify.com/track/2ddPABR2Qfj7lq9v6QVTVn,264453,False,j-idol
3056,心にもないこと,人は夢を二度見る (Special Edition),https://open.spotify.com/album/0UsFZH5apY15AyGbFyCYfd,Nogizaka46,54,2023-03-22,https://open.spotify.com/track/2NrYOOMZ0ULLiZYMddJknA,243240,False,j-idol
3057,Action! (Feat. GRAY),Action!,https://open.spotify.com/album/4Hb8uCYS7SG7vJ7oHInaAw,DPR LIVE,54,2018-03-13,https://open.spotify.com/track/3IW5rhsRBxstifAnjQyUI9,190812,False,korean
3058,all of my life,0M,https://open.spotify.com/album/5JVasjdqzDNdTzBH7MimSW,PARK WON,54,2017-07-27,https://open.spotify.com/track/3XEjswcSomkIsgbuNunFmQ,249279,False,korean
3059,My Eyes,"Guardian (Original Television Soundtrack), Pt. 2",https://open.spotify.com/album/1t1ECb8EMdEaEPJD8Y0F6O,10cm,54,2016-12-10,https://open.spotify.com/track/0ndIZ2XvGtXV0PIbEAwoIv,157000,False,korean
3060,Cheese & Wine,Coming To You Live,https://open.spotify.com/album/23fwKUYyu1kvRnDR2imBnq,DPR LIVE,54,2017-03-15,https://open.spotify.com/track/7EOGIqRUHjsnDFoerUgBWY,193974,False,korean
3061,josee!,josee!,https://open.spotify.com/album/0b7RxhO8yJr0G4Wh9OqRtP,데이먼스 이어 Damons year,54,2018-08-17,https://open.spotify.com/track/1bUacg9mWo407qZvsknlFd,123913,False,korean
3062,a place we used to go,Still Blue,https://open.spotify.com/album/5NVdE7fnUNSfJ7Taka31IF,GEMINI,54,2022-12-13,https://open.spotify.com/track/70JiACp8TUU0l1EEYw43GU,104440,False,korean
3063,"dreams, books, power and walls",LEGEND,https://open.spotify.com/album/28GiIRNu9nEugqnUci3aIC,JANNABI,54,2019-03-13,https://open.spotify.com/track/1deQhoZakgMT5fw0t9zliD,297000,False,korean
3064,"Rainy day (Feat. ASH ISLAND, Skinny Brown)",Rainy day,https://open.spotify.com/album/7lLMwJuLck4Rnd5GUi81j2,PATEKO,54,2020-07-19,https://open.spotify.com/track/4LxFRsy3TZjqAtAgIsjkez,218250,False,korean
3065,When I Saw You,"A Korean Odyssey (Original Television Soundtrack), Pt. 2",https://open.spotify.com/album/25Hiqyo9VBhheykjheHPbI,BUMKEY,54,2018-01-07,https://open.spotify.com/track/1K3egcETTo3nLQkxmsoRUM,176008,False,korean
3066,Shiny Star(2020),Shiny Star(2020),https://open.spotify.com/album/6Y6861L8Iwse3spu3vOWEc,KyoungSeo,54,2020-11-14,https://open.spotify.com/track/7MXtr93z4ltQzhfIxYnYWX,217253,False,korean
3067,She,She,https://open.spotify.com/album/3LwTiul097ARDdI02bgKO9,JANNABI,54,2017-09-09,https://open.spotify.com/track/57rt6Jj7woE21ae3Ml2vw8,194000,False,korean
3068,ZOMBIES,BUT FOR NOW LEAVE ME ALONE,https://open.spotify.com/album/5HUdhu9p2kVPQ8g56woOQn,pH-1,54,2022-09-15,https://open.spotify.com/track/2Q1EVavjMH8XrRvHbVRTpc,184600,False,korean
3069,Please don’t…,The 3rd Album Part.1,https://open.spotify.com/album/2k0hCXVcLcz3JECbGs64C2,K.Will,54,2012-10-11,https://open.spotify.com/track/5dh87xGcp4YqDFBc86Mh47,212976,False,korean
3070,Cupid,loves,https://open.spotify.com/album/7kXbkAjgRyksxZ4UmoEeQt,pH-1,54,2018-08-20,https://open.spotify.com/track/2QWQbZq001S7e9Pxu5rbS7,220489,False,korean
3071,365&7 (Feat. JAMIE),365&7,https://open.spotify.com/album/1qBuIFkfE3IWiWSiwMqiuL,pH-1,54,2021-04-29,https://open.spotify.com/track/6VYY26Wws3jIS1DdqeOsXZ,169133,False,korean
3072,Dear my X,Dear my X,https://open.spotify.com/album/5BOrfMmeO7t7pDqhZNIhej,KyoungSeo,54,2022-04-24,https://open.spotify.com/track/0UnOf7i44YK0ULpkEGHe4R,187733,False,korean
3073,Hyehwadong (or Sangmundong),"Reply 1988 (Original Television Soundtrack), Pt. 4",https://open.spotify.com/album/6AD37A2yi3XJgsSdEwfyYi,Park Boram,54,2015-11-28,https://open.spotify.com/track/0OPtu3k4727xyRXVV5Yf6d,264000,False,korean
3074,In Bed/Makgulli,NOWITZKI,https://open.spotify.com/album/2ZcI7Sbm7s2yz8l8wvIyUq,Beenzino,54,2023-07-03,https://open.spotify.com/track/2E2p6VOMfshuvw15de3C1f,277120,True,korean
3075,紅豆,Timeless,https://open.spotify.com/album/2rntSWCLxmhuB25LlnzkbK,Khalil Fong,54,2009-08-11,https://open.spotify.com/track/5TkQbhQm9BXONk2agDo4w9,236093,False,chinese
3076,三人遊,橙月,https://open.spotify.com/album/3uhvDy6obaVBGrYu7FGYYB,Khalil Fong,54,2008-12-19,https://open.spotify.com/track/0ZkoOzNcWkxXaeWzuBFWPU,237426,False,chinese
3077,"Rosario (Feat. CL, ZICO)",Epik High Is Here 上 (Part 1),https://open.spotify.com/album/5MH95tw9aZo7ayqkfsRzMu,Epik High,54,2021-01-18,https://open.spotify.com/track/0OWBz5FCeATA2zhHgAk7Uh,230066,True,korean
3078,"我不是神,我只是平凡卻直拗愛著你的人","我不是神,我只是平凡卻直拗愛著你的人",https://open.spotify.com/album/7BMCjQbDoNCetLD5sZnKFL,Yoga Lin,54,2023-04-14,https://open.spotify.com/track/1XkaiiA1izzcVhVuhB532l,299863,False,chinese
3079,YACHT (k) (Feat. Sik-K),YACHT,https://open.spotify.com/album/6EOH7UFeHjwhZERVQdzaoT,Jay Park,54,2017-07-17,https://open.spotify.com/track/57ziFwpzuFkJi5nP91qnl4,246284,False,korean
3080,solo,nostalgia,https://open.spotify.com/album/7posuhCeCtSWbHS2BJTuIG,JUNNY,54,2021-12-27,https://open.spotify.com/track/28WoBIA4EDVvxiraTv2KZ2,183360,False,korean
3081,ALIEN,ALIEN,https://open.spotify.com/album/0HZr4guEtGfg2IZnChcVgw,LEE SUHYUN,54,2020-10-16,https://open.spotify.com/track/46CBJtc2XYcOzv6PI4OWGR,181853,False,korean
3082,Still With You,Still With You,https://open.spotify.com/album/2ql2TaOIwemm7r3AUzqkoz,Smyang Piano,54,2020-06-17,https://open.spotify.com/track/3YhzWdoDeIWvxtj8h4zrMl,220778,False,korean
3083,Let Us Go,"Crash Landing on You (Original Television Soundtrack), Pt. 10",https://open.spotify.com/album/2t3uzrkNH5XOfgfe5bnTEE,Crush,54,2020-02-09,https://open.spotify.com/track/3RhwOffN5GMvTZZ7ZYXTQk,221909,False,korean
3084,Superstar,"HOSPITAL PLAYLIST Season2 (Original Television Soundtrack), Pt. 6",https://open.spotify.com/album/1cpmFMRuxjqfwNqzsG7UTi,Mido and Falasol,54,2021-07-23,https://open.spotify.com/track/20BE9EAAuma1el03cT4bH6,216000,False,korean
3085,Diamonds + And Pearls,Shang-Chi and The Legend of The Ten Rings: The Album,https://open.spotify.com/album/2kAqjStKcwlDD59H0llhGC,88rising,54,2021-09-03,https://open.spotify.com/track/314oBdIvnoTPDwSP4zOP8p,219586,False,korean
3086,If you're with me,"Snowdrop (Original Television Soundtrack, Pt. 1)",https://open.spotify.com/album/1mp8PisOMZvtAZWfwv9vlS,Sung Si Kyung,54,2021-12-18,https://open.spotify.com/track/30aVEUz4NgkGuegz32gjl8,231693,False,korean
3087,Cinderella,Winter Special Digital Single Album ′Cinderella′,https://open.spotify.com/album/1qozj4ZBLq6zBeNyyWKle1,Seori,54,2022-12-23,https://open.spotify.com/track/44p0v6RpEcT0ozV5WSM0b3,180320,False,korean
3088,Slightly Tipsy (She is My Type♡ X SANDEUL),Slightly Tipsy (She is My Type♡ X SANDEUL),https://open.spotify.com/album/2bal48tjyi26OAxY2KxwFL,Sandeul,54,2020-07-20,https://open.spotify.com/track/1xWVYPdaLm909DbFmuPGOR,227986,False,korean
3089,Call Me Maybe,"True Beauty (Original Television Soundtrack), Pt. 1",https://open.spotify.com/album/61lJwzWemiZi77UCpsFg1b,SAya,54,2020-12-10,https://open.spotify.com/track/3kzDgmslzUUAPFZzO0YfsG,201865,False,korean
3090,Here I am,Mr. Queen (Original Television Soundtrack) Pt. 3,https://open.spotify.com/album/58dJDEh4QeVaQnBiVOKtdo,Jo Hyun Ah,54,2021-01-03,https://open.spotify.com/track/3fWH0IzFxPBE5cn1lDZEeJ,238004,False,korean
3091,나무,나무,https://open.spotify.com/album/5MuQTjOeSApez8vNGb94Ur,"Car, the garden",54,2019-04-16,https://open.spotify.com/track/30tYWTkLIQtZWnRIOqcHnJ,232558,False,korean
3092,可可托海的牧羊人,可可托海的牧羊人,https://open.spotify.com/album/0BcmQuD9UbWuG3PZsHkY5l,王琪,54,2020-05-23,https://open.spotify.com/track/7pIeRvkhs7RYr8aw8DtT4x,340311,False,chinese
3093,To You My Light (feat. Lee Raon),Red Moon: To You My Light,https://open.spotify.com/album/1pqAIHe422sy6zGwJhvcqO,MAKTUB,54,2019-06-09,https://open.spotify.com/track/5kPpA4aMFeAQnahSnTIOi4,265586,False,korean
3094,I′m Always by Your Side,VINCENZO (Original Television Soundtrack) Pt. 6,https://open.spotify.com/album/5DU90KhjmjDYPfxGhmMnlf,John Park,54,2021-04-25,https://open.spotify.com/track/4aJzPMzETa2kSm1Gz8PlBx,231798,False,korean
3095,Know Me (Feat. DEAN),Coming To You Live,https://open.spotify.com/album/23fwKUYyu1kvRnDR2imBnq,DPR LIVE,54,2017-03-15,https://open.spotify.com/track/0c0Gf3FpG1NKKThB434Qbl,204218,True,korean
3096,Rendezvous,Flip,https://open.spotify.com/album/4rVJMhiG57vrG0nxB7Zmy8,Sik-K,54,2016-07-20,https://open.spotify.com/track/4Z2mXXSzuCDEHZtFGmy0X5,185893,False,korean
3097,Banana Shake,Very Very Nice! And Short Cake,https://open.spotify.com/album/5QxvxgbVJT6pFBU6FpObOb,HUS,54,2005-01-25,https://open.spotify.com/track/0ZuqmRUhshzFOLy3JmYcM8,319306,False,korean
3098,You Remember,"The Glory, Pt. 1 (Original Soundtrack from the Netflix Series)",https://open.spotify.com/album/0OR9LHwVKfeRjkHxcDm1mc,Various Artists,54,2022-12-30,https://open.spotify.com/track/6wLuDCEVm7lsJW0xedLghw,218346,False,korean
3099,Blooming Story (Feat. Jo Hae Jin),Love Alarm (Original Soundtrack),https://open.spotify.com/album/40YgAw6vbUl3veNlJdCd79,Various Artists,54,2019-09-06,https://open.spotify.com/track/16fJxlFy74NkOZzvzLY0Pv,164573,False,korean
3100,Love like that,Absence 'Side A',https://open.spotify.com/album/0fYkcK5aT1o6mzFsKWxZxI,LambC,54,2017-03-07,https://open.spotify.com/track/1nY4Op7iJyyRAxRdzgpy4G,215795,False,korean
3101,Slow,Slow,https://open.spotify.com/album/2RhEisiqycAq2YrXJcUL4r,SOLE,54,2018-07-13,https://open.spotify.com/track/3bHE2Q0boauLBF8iJLUIga,241676,False,korean
3102,明日があるさ - ジョージアで行きましょう編,ベストだぜ!!,https://open.spotify.com/album/25Dj8JmJAxDRevr9vuFUCP,Ulfuls,54,2001-04-28,https://open.spotify.com/track/3QHKzZUAyLzb7GuyUiFLI2,224933,False,japanese
3103,Gravity (feat. Satoshi Fujihara) [OFFICIAL HIGE DANDISM],Luxury Disease,https://open.spotify.com/album/6mDmC69i1FO1uF1MMqa9DO,ONE OK ROCK,54,2022-09-09,https://open.spotify.com/track/2sjFLSGUKxYT8qSuuLHAdx,191959,False,japanese
3104,PEACH,LOVE PiECE,https://open.spotify.com/album/4IUrlbB0RG3OLrWloP9ZE3,Ai Otsuka,54,2007-09-26,https://open.spotify.com/track/3L4Z5i8oVS0srXX5t6OBGr,248322,False,japanese
3105,貴方の恋人になりたいのです,ポっぷ(通常盤),https://open.spotify.com/album/0hivuqm8aBKNGpVMOToItC,Mao Abe,54,2010-01-27,https://open.spotify.com/track/6sCClcK3Q3RWzBLNSKuD1F,306613,False,japanese
3106,Mad World,Luxury Disease,https://open.spotify.com/album/6mDmC69i1FO1uF1MMqa9DO,ONE OK ROCK,54,2022-09-09,https://open.spotify.com/track/7uPqCPyYOZV9OqRfGCKhoP,182370,False,japanese
3107,カゲロウ,ゼイタクビョウ,https://open.spotify.com/album/46tj8YcIiWYdrkS8QcDNrP,ONE OK ROCK,54,2007-11-21,https://open.spotify.com/track/4v5JwgpMOAYGevASour7Fd,248000,False,japanese
3108,告白直前酸欠状態,弐,https://open.spotify.com/album/6ClMd4vNeZ6cmrRNmOqAoY,Yuuri,54,2023-03-29,https://open.spotify.com/track/2Bov530xcE7aEN6XCZZQsE,187586,False,japanese
3109,ただそれだけのことがさ,ただそれだけのことがさ,https://open.spotify.com/album/2xO7qPcley2aBcIy0Lf6mK,マルシィ,54,2023-04-19,https://open.spotify.com/track/3B6vc2GvuGBmoNESYzpkze,253640,False,japanese
3110,ライラ,弐,https://open.spotify.com/album/6ClMd4vNeZ6cmrRNmOqAoY,Yuuri,54,2023-03-29,https://open.spotify.com/track/7KfRmw1LmnvHxgTxH7YNqZ,185933,False,japanese
3111,愛にできることはまだあるかい,天気の子,https://open.spotify.com/album/6IScXwjWgXRIwD5S2MsJNk,RADWIMPS,54,2019-07-19,https://open.spotify.com/track/0PUoNLjLtrSCNwIvvbERS2,414466,False,japanese
3112,クリスマスイブ,クリスマスイブ,https://open.spotify.com/album/4PNo67FkFcvATpEhXEvYLT,Yuuri,54,2022-11-27,https://open.spotify.com/track/1g6Elo93E6SecrU4iVJXpA,233973,False,japanese
3113,青い春のエチュード - feat. 長屋晴子 (緑黄色社会),JUNK or GEM,https://open.spotify.com/album/0PoeRosC0p1QeV3KTIWxXw,Tokyo Ska Paradise Orchestra,54,2023-03-15,https://open.spotify.com/track/3bAobLtFa0QXOlo9KWYJpD,273766,False,japanese
3114,デイドリーム,my,https://open.spotify.com/album/2ScDaY2kCiHLd0li7FQf37,reGretGirl,54,2017-12-13,https://open.spotify.com/track/7bULwkgRO7FHaXHHJbvzI8,268586,False,japanese
3115,ガリレオは恋をする,弐,https://open.spotify.com/album/6ClMd4vNeZ6cmrRNmOqAoY,Yuuri,54,2023-03-29,https://open.spotify.com/track/6PuQit7NxJpOaTDdPF39wb,258186,False,japanese
3116,現在を生きるのだ。,現在を生きるのだ。,https://open.spotify.com/album/48ANWYUx5BfTaEuTgiFpBP,Saucy Dog,54,2022-12-09,https://open.spotify.com/track/63V6CgRiFhyxaNWpreSryC,274714,False,japanese
3117,Clock Strikes,人生×僕=,https://open.spotify.com/album/2bvVzDllEs2oc73rZW7wnU,ONE OK ROCK,54,2013-03-06,https://open.spotify.com/track/1XPzVq4TS2D38MUb9uu0hi,235346,False,japanese
3118,Week End,YELLOW DANCER,https://open.spotify.com/album/3Fj07HA1r20hRdF9eepuax,Gen Hoshino,54,2015-12-02,https://open.spotify.com/track/4yBciZ52BnlfqsbwmRKKKp,270466,False,japanese
3119,One Way Ticket,Ambitions,https://open.spotify.com/album/6R01MdFYUhoIjxqdq6NV8b,ONE OK ROCK,54,2017-01-11,https://open.spotify.com/track/62i2LI6iDmAHbE9H9wa99z,216970,False,japanese
3120,"GOOD VIBES ONLY feat. JP THE WAVY, EXILE SHOKICHI",GIFTED,https://open.spotify.com/album/0ig4YernLbajUn2OBeNeeZ,SALU,54,2019-12-04,https://open.spotify.com/track/02qDk0sngobDvg3LUdt9Y0,201080,False,japanese
3121,努努-ゆめゆめ-,ゼイタクビョウ,https://open.spotify.com/album/46tj8YcIiWYdrkS8QcDNrP,ONE OK ROCK,54,2007-11-21,https://open.spotify.com/track/3DgBxV8oklNgwhnkfQNIdi,195666,False,japanese
3122,りんどう,COMINATCHA!!,https://open.spotify.com/album/1R6DH3ahYHOQxqQUBFl3au,WANIMA,54,2019-10-23,https://open.spotify.com/track/3jAjSQXOTgQDHjRtlvW6P6,329442,False,japanese
3123,swim,CAVU,https://open.spotify.com/album/5ZGyjBoHMJb8M2diIt9af8,04 Limited Sazabys,54,2015-04-01,https://open.spotify.com/track/4fT8isC75wJe9CCsJdnNdI,207000,False,japanese
3124,ノンフィクション,Ken Hirai Singles Best Collection 歌バカ 2,https://open.spotify.com/album/3ASSooPnI9plzYao2EyIZi,Ken Hirai,54,2017-07-12,https://open.spotify.com/track/14P8XlYV4woGZf2SgXav8q,272280,False,japanese
3125,大丈夫,天気の子 (complete version),https://open.spotify.com/album/3qpJ0Rir3jGJVJ12LSsExo,RADWIMPS,54,2019-11-27,https://open.spotify.com/track/3TkNG3lYmJHk2Ftj4zy0I5,335146,False,japanese
3126,Family Song,Family Song,https://open.spotify.com/album/6xgolNn3qUk3c2fvkBKuwN,Gen Hoshino,54,2017-08-16,https://open.spotify.com/track/6XzDz5r1bGMkcOKeXQwTqM,324000,False,japanese
